epoch,acc,loss,val_acc,val_loss
0,0.46428746250307273,1.4765827620472247,0.5487097749311659,1.2537884121332443
1,0.5722387631584576,1.1899600076828936,0.5683070433503762,1.1983057679608209
2,0.610274713144962,1.0868283632496722,0.5706119981575112,1.2034288309986467
